"nom_region","code_departement","nom_departement","code_commune","nom_commune","axe","numero_demarche_ds","nom_demarche_ds","numero_dossier_ds","nom_du_projet","nom_beneficiaire_principal","siren","montant_engage"
"Auvergne-Rhône-Alpes","42","Loire","42147","MONTBRISON","3","69282","Accompagnement de la stratégie nationale biodiversité 2030","12086605","Sentinelles Bieauclimatiques - AMO et investissement","CA LOIRE FOREZ AGGLOMERATION","200065886","27187.2"
"Auvergne-Rhône-Alpes","42","Loire","42219","SAINT ETIENNE LE MOLARD","3","69282","Accompagnement de la stratégie nationale biodiversité 2030","12401112","Mise en œuvre du plan de gestion du site du Grand Pré - Actions prioritaires","CA LOIRE FOREZ AGGLOMERATION","200065886","37780"
"Auvergne-Rhône-Alpes","42","Loire","42299","SAVIGNEUX","3","69282","Accompagnement de la stratégie nationale biodiversité 2030","11824911","Mise en œuvre de la stratégie aires protégées en faveur des steppes subhalophiles des Chaninats de la plaine du Forez","CONSERVATOIRE BOTANIQUE  MASSIF CENTRAL","254301179","7645.25"
"Auvergne-Rhône-Alpes","42","Loire","42094","FEURS","3","69282","Accompagnement de la stratégie nationale biodiversité 2030","12910617","Lutte contre les espèces exotiques envahissantes (EEE) - La jussie rampante sur la Loire forézienne","FNE LOIRE","353282270","274623.8"
"Auvergne-Rhône-Alpes","42","Loire",NULL,NULL,"3","69265","Accompagnement du déploiement des zones à faibles émissions mobilité (ZFE)","12410423","Mise en œuvre d'un dispositif d'accompagnement des entreprises pour le déploiement des ZFE du département de la Loire","CCI LYON METROPOLE ST ETIENNE","130021702","15322"
"Auvergne-Rhône-Alpes","42","Loire","42218","SAINT ETIENNE","3","69265","Accompagnement du déploiement des zones à faibles émissions mobilité (ZFE)","11722421","Etudes de conception du réaménagement du pôle d'échange multimodal Massenet","MET SAINT-ETIENNE METROPOLE","244200770","221100"
"Auvergne-Rhône-Alpes","42","Loire","42218","SAINT ETIENNE","3","69265","Accompagnement du déploiement des zones à faibles émissions mobilité (ZFE)","11685216","Salon de l'écomobilité","MET SAINT-ETIENNE METROPOLE","244200770","56953"
"Auvergne-Rhône-Alpes","42","Loire",NULL,NULL,"3","69278","Développement du covoiturage","14757153","Etude partenariale sur le covoiturage sur le périmètre Sud Loire","CA LOIRE FOREZ AGGLOMERATION","200065886","16728"
"Auvergne-Rhône-Alpes","42","Loire","42052","CHARLIEU","3","69278","Développement du covoiturage","13369947","Réalisation d'aires de covoiturage sur le territoire de Charlieu Belmont communauté","CC CHARLIEU BELMONT COMMUNAUTE","200035202","8333"
"Auvergne-Rhône-Alpes","42","Loire","42256","SAINT MARCELLIN EN FOREZ","3","69278","Développement du covoiturage","13332095","Aménagement d'une aire de covoiturage à Saint-Marcellin-en-Forez, lieu-dit ""Les Farges""","CA LOIRE FOREZ AGGLOMERATION","200065886","11338"
"Auvergne-Rhône-Alpes","42","Loire","42218","SAINT ETIENNE","3","69278","Développement du covoiturage","14581071","Etude d'opportunité du covoiturage en Loire Sud","MET SAINT-ETIENNE METROPOLE","244200770","25092"
"Auvergne-Rhône-Alpes","42","Loire","42201","SAINT APPOLINARD","3","69278","Développement du covoiturage","12169804","Création d'une aire de covoiturage à l'entrée Est du village","SAINT-APPOLINARD","214202012","3000"
"Auvergne-Rhône-Alpes","42","Loire",NULL,NULL,"2","70885","Ingénierie","13216939","Ingénierie pour la mise en place d’une opération d’autoconsommation collective","CC DES MONTS DU PILAT","244200622","4500"
"Auvergne-Rhône-Alpes","42","Loire","42212","SAINT CYR DE FAVIERES","2","70885","Ingénierie","15033476","Maîtrise d’œuvre des travaux d’augmentation du niveau de protection du système d’endiguement de l’Hôpital-sur-Rhins sur la commune de Saint-Cyr-de-Favières","ROANNAISE DE L EAU   EAU POTABLE","200094662","79424"
"Auvergne-Rhône-Alpes","42","Loire","42289","SAINT SYMPHORIEN DE LAY","2","70885","Ingénierie","14984387","Opération d’urbanisme collaboratif Bimby & Bunti","CC DU PAYS ENTRE LOIRE ET RHONE","244200630","135000"
"Auvergne-Rhône-Alpes","42","Loire","42053","CHATEAUNEUF","2","70885","Ingénierie","12148422","Utilisation des techniques de l’IA dans le pilotage d’une boucle locale d’ACC intégrant le mix-énergétique","CHATEAUNEUF","214200537","13629"
"Auvergne-Rhône-Alpes","42","Loire","42110","HORME","2","70885","Ingénierie","12941960","Création d’une unité mutualisée d’économes de flux","L'HORME","214201105","61217"
"Auvergne-Rhône-Alpes","42","Loire",NULL,NULL,"2","70885","Ingénierie","14905254","Etude préalable au remplacement  de l'ouvrage traversant OH1 sur le système d'endiguement de Villeneuve à Bigny","CC FOREZ EST","200065894","18560"
"Auvergne-Rhône-Alpes","42","Loire",NULL,NULL,"2","70885","Ingénierie","11918571","Etude d'autoconsommation collective","DEP LOIRE","224200014","18000"
"Auvergne-Rhône-Alpes","42","Loire","42207","SAINT CHAMOND","2","70885","Ingénierie","13065284","Développement d'un poste de technicien en biodiversité","SAINT-CHAMOND","214202079","35983"
"Auvergne-Rhône-Alpes","42","Loire","42191","ROISEY","2","69279","Prévention des risques d’incendies de forêt et de végétation","11507311","Réhabilitation de l'accès à la réserve d'eau du bois des Bessières dans le cadre de la DFCI","ROISEY","214201915","8000"
"Auvergne-Rhône-Alpes","42","Loire","42091","ESTIVAREILLES","2","69279","Prévention des risques d’incendies de forêt et de végétation","11852398","Rénovation des réserves incendie","ESTIVAREILLES (42)","214200917","10242"
"Auvergne-Rhône-Alpes","42","Loire","42256","SAINT MARCELLIN EN FOREZ","2","69279","Prévention des risques d’incendies de forêt et de végétation","11375024","Prévention incendie secteur Route des Cimes - Font des Sarrazins","SAINT-MARCELLIN-EN-FOREZ","214202566","25000"
"Auvergne-Rhône-Alpes","42","Loire",NULL,NULL,"2","69279","Prévention des risques d’incendies de forêt et de végétation","11420470","Création d'une citerne de réserve d'eau mobile adaptée aux besoins opérationnels de lutte","SDIS LOIRE","284210242","219303"
"Auvergne-Rhône-Alpes","42","Loire","42278","SAINT PRIEST LA VETRE","2","69279","Prévention des risques d’incendies de forêt et de végétation","13105666","Cuve incendie à Crocombe","SAINT-PRIEST-LA-VETRE","214202780","3517"
"Auvergne-Rhône-Alpes","42","Loire","42269","SAINT PAUL D UZORE","2","69279","Prévention des risques d’incendies de forêt et de végétation","11445550","Installation d'une bâche incendie","SAINT-PAUL-D'UZORE","214202699","8995"
"Auvergne-Rhône-Alpes","42","Loire","42310","THELIS LA COMBE","2","69279","Prévention des risques d’incendies de forêt et de végétation","11458904","Pose de 8 citernes incendie","THELIS-LA-COMBE","214203101","54791"
"Auvergne-Rhône-Alpes","42","Loire",NULL,NULL,"2","69279","Prévention des risques d’incendies de forêt et de végétation","11366234","Création de 5 réserves incendie","MET SAINT-ETIENNE METROPOLE","244200770","100000"
"Auvergne-Rhône-Alpes","42","Loire","42321","VALLA SUR ROCHEFORT","2","69279","Prévention des risques d’incendies de forêt et de végétation","11315342","Installation de réserves incendie","LA VALLA-SUR-ROCHEFORT","214203218","8305"
"Auvergne-Rhône-Alpes","42","Loire","42044","CHAMBON FEUGEROLLES","3","68862","Recyclage foncier","11376080","Aménagement d'un ÉcoQuartier ""Les Molières""","CAP METROPOLE","751024597","750000"
"Auvergne-Rhône-Alpes","42","Loire","42059","CHAZELLES SUR LYON","3","68862","Recyclage foncier","11589675","Friche de l'hopital de Chazelles-sur-Lyon","ETS PUBLIC FONCIER OUEST RHONE","422097683","1000000"
"Auvergne-Rhône-Alpes","42","Loire","42094","FEURS","3","68862","Recyclage foncier","11475213","Requalification foncière d'un ilot urbain rue de la Loire (partie ouest) à Feurs","ETS PUBLIC FONCIER OUEST RHONE","422097683","202000"
"Auvergne-Rhône-Alpes","42","Loire","42218","SAINT ETIENNE","3","68862","Recyclage foncier","11527772","Requalification foncière Central PAM","ETS PUBLIC D AMENAGEMENT DE ST ETIENNE","497714071","1250000"
"Auvergne-Rhône-Alpes","42","Loire","42187","ROANNE","3","68862","Recyclage foncier","11686418","Travaux - ZAC Foch Sully - Roanne","FOCH SULLY","832454565","1026800"
"Auvergne-Rhône-Alpes","42","Loire","42187","ROANNE","3","68862","Recyclage foncier","11686418","Travaux - ZAC Foch Sully - Roanne","FOCH SULLY","832454565","176800"
"Auvergne-Rhône-Alpes","42","Loire","42204","SAINT BONNET LE CHATEAU","3","68862","Recyclage foncier","11358917","Requalification de l’ilot coeur historique","SOC EQUIPEMENT DEVELOPPEMENT LOIRE","584504864","822000"
"Auvergne-Rhône-Alpes","42","Loire","42165","PANISSIERES","3","68862","Recyclage foncier","11736917","Renouvellement urbain : friche industrielle ""Dutel""","ETS PUBLIC FONCIER OUEST RHONE","422097683","1360000"
"Auvergne-Rhône-Alpes","42","Loire","42218","SAINT ETIENNE","3","68862","Recyclage foncier","11930747","AKERS - Travaux de désamiantage et déconstruction - PPA GOSE","ETS PUBLIC FONCIER OUEST RHONE","422097683","1200000"
"Auvergne-Rhône-Alpes","42","Loire","42193","ROZIER EN DONZY","2","67821","Renaturation des villes et des villages","11527054","Renaturation de la cour d'école élémentaire du bourg à Rozier-en-Donzy","ROZIER EN DONZY","214201931","50382"
"Auvergne-Rhône-Alpes","42","Loire","42218","SAINT ETIENNE","2","67821","Renaturation des villes et des villages","11527584","Renaturation-création d'un espace nature au square de la cartonnerie à St Etienne","ETS PUBLIC D AMENAGEMENT DE ST ETIENNE","497714071","235198"
"Auvergne-Rhône-Alpes","42","Loire","42218","SAINT ETIENNE","2","67821","Renaturation des villes et des villages","11746866","Création d'un ilot de Fraicheur. Jardin d'Eden","ETS PUBLIC D AMENAGEMENT DE ST ETIENNE","497714071","267497"
"Auvergne-Rhône-Alpes","42","Loire","42286","SAINT ROMAIN LES ATHEUX","2","67821","Renaturation des villes et des villages","11734966","Végétalisation de la cour d'école à Saint Romain les Atheux","SAINT ROMAIN LES ATHEUX","214202863","6058"
"Auvergne-Rhône-Alpes","42","Loire",NULL,NULL,"2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","11759948","Animation du PAPI GIER (2017 2024)","MET SAINT-ETIENNE METROPOLE","244200770","4020"
"Auvergne-Rhône-Alpes","42","Loire",NULL,NULL,"2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","11517487","Animation du PAPI Ondaine 2023","MET SAINT-ETIENNE METROPOLE","244200770","4917"
"Auvergne-Rhône-Alpes","42","Loire",NULL,NULL,"2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","11773519","Amélioration du rôle écrêteur du barage du Gouffre d'Enfer - Saint-Etienne","MET SAINT-ETIENNE METROPOLE","244200770","286100"
"Auvergne-Rhône-Alpes","42","Loire","42316","UNIEUX","2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","11970806","Ecole Elémentaire du Vigneron : travaux suite au diagnostic de vulnérabilité de Saint-Etienne Métropole","UNIEUX","214203168","6680"
"Auvergne-Rhône-Alpes","42","Loire",NULL,NULL,"2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","13171161","Aménagement de la l’Ondaine zone industrielle de la Bargette sur la commune du Chambon-Feugerolles","MET SAINT-ETIENNE METROPOLE","244200770","466536"
"Auvergne-Rhône-Alpes","42","Loire","42103","GRAND CROIX","2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","11689979","Aménagement du lit et des berges du Gier à la Grand Croix aval","MET SAINT-ETIENNE METROPOLE","244200770","949000"
"Auvergne-Rhône-Alpes","42","Loire","42123","LORETTE","2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","11705313","Etude sur le devenir du système d'endiguement de l'Hôpital sur Rhins à Saint Cyr de Favières","ROANNAISE DE L EAU   EAU POTABLE","200094662","20000"
"Auvergne-Rhône-Alpes","42","Loire",NULL,NULL,"1","69022","Rénovation des parcs de luminaires d’éclairage public","11895517","Modernisation du parc d'éclairage public ligérien","ASYMIX ENERGIES DEPT LOIRE SIEL","254200546","600000"
"Auvergne-Rhône-Alpes","42","Loire","42137","MARGERIE CHANTAGRET","1","69071","Rénovation énergétique des bâtiments publics locaux","13071037","Rénovation thermique et énergétique de la salle des associations et rénovation énergétique mairie","MARGERIE-CHANTAGRET","214201378","18534"
"Auvergne-Rhône-Alpes","42","Loire","42109","HOPITAL SOUS ROCHEFORT","1","69071","Rénovation énergétique des bâtiments publics locaux","11413713","Rénovation énergétique des deux appartements du bâtiment de la Cure 103, rue des Notaires","L HOPITAL-SOUS-ROCHEFORT","214201097","76339"
"Auvergne-Rhône-Alpes","42","Loire","42019","BOEN SUR LIGNON","1","69071","Rénovation énergétique des bâtiments publics locaux","11314984","Rénovation énergétique de l'école primaire","BOEN","214200198","560728"
"Auvergne-Rhône-Alpes","42","Loire","42212","SAINT CYR DE FAVIERES","1","69071","Rénovation énergétique des bâtiments publics locaux","11812635","Rénovation énergétique de la crèche de l'hôpital/Rhins ""les Bouts d'chou""","CC DU PAYS ENTRE LOIRE ET RHONE","244200630","57088"
"Auvergne-Rhône-Alpes","42","Loire","42299","SAVIGNEUX","1","69071","Rénovation énergétique des bâtiments publics locaux","11316365","Rénovation thermique de l'école élémentaire","SAVIGNEUX","214202996","574169"
"Auvergne-Rhône-Alpes","42","Loire","42234","SAINT HEAND","1","69071","Rénovation énergétique des bâtiments publics locaux","11774095","Isolation thermique dojo et salle Gimondaise (Espace Jean Vernier)","SAINT-HEAND","214202343","124800"
"Auvergne-Rhône-Alpes","42","Loire","42069","COMMELLE VERNAY","1","69071","Rénovation énergétique des bâtiments publics locaux","11957940","Réhabilitation de la salle Pierre Duron à Commelle-Vernay","COMMELLE-VERNAY","214200693","658961"
"Auvergne-Rhône-Alpes","42","Loire","42207","SAINT CHAMOND","1","69071","Rénovation énergétique des bâtiments publics locaux","11760605","Relocalisation du centre social d'Izieux le Creux","SAINT-CHAMOND","214202079","394062"
"Auvergne-Rhône-Alpes","42","Loire","42256","SAINT MARCELLIN EN FOREZ","1","69071","Rénovation énergétique des bâtiments publics locaux","11319552","Isolation thermique par l'extérieur et rénovation de la chaufferie de l'école maternelle","SAINT-MARCELLIN-EN-FOREZ","214202566","77657"
"Auvergne-Rhône-Alpes","42","Loire","42182","RENAISON","1","69071","Rénovation énergétique des bâtiments publics locaux","12102623","Rénovation de la chaufferie et mise en place d’une télégestion de l’ERA : remplacement de la chaudière","RENAISON","214201824","20889"
"Auvergne-Rhône-Alpes","42","Loire","42271","SAINT PAUL EN JAREZ","1","69071","Rénovation énergétique des bâtiments publics locaux","12272489","Création d'une maison de l'Europe et des associations dans les locaux désaffectés de l'ancien centre social","SAINT-PAUL-EN-JAREZ","214202715","258101"
"Auvergne-Rhône-Alpes","42","Loire","42181","REGNY","1","69071","Rénovation énergétique des bâtiments publics locaux","11830980","Rénovation du bâtiment de l’école primaire","REGNY","214201816","334280"
"Auvergne-Rhône-Alpes","42","Loire","42059","CHAZELLES SUR LYON","1","69071","Rénovation énergétique des bâtiments publics locaux","11958957","Réhabilitation du collège Jacques Brel à Chazelles sur Lyon","DEP LOIRE","224200014","616800"
"Auvergne-Rhône-Alpes","42","Loire","42272","SAINT PIERRE DE BOEUF","1","69071","Rénovation énergétique des bâtiments publics locaux","11326579","Réhabilitation d'un bâtiment communal ""La Diligence""","SAINT-PIERRE-DE-BOEUF","214202723","197658"
"Auvergne-Rhône-Alpes","42","Loire","42297","SALVIZINET","1","69071","Rénovation énergétique des bâtiments publics locaux","11326588","Rénovation thermique et énergétique de la salle des fêtes","SALVIZINET","214202970","22288"
"Auvergne-Rhône-Alpes","42","Loire","42218","SAINT ETIENNE","1","69071","Rénovation énergétique des bâtiments publics locaux","11684682","Relocalisation des activités de l’amicale laïque de la Terrasse dans un nouvel équipement","SAINT-ETIENNE","214202186","164159"
"Auvergne-Rhône-Alpes","42","Loire","42086","ECOCHE","1","69071","Rénovation énergétique des bâtiments publics locaux","11667968","Rénovation d'un bâtiment communal","ECOCHE","214200867","186716"
"Auvergne-Rhône-Alpes","42","Loire","42334","VIOLAY","1","69071","Rénovation énergétique des bâtiments publics locaux","12359122","Maison médicale - Remplacement de la chaudière fioul par une pompe à chaleur","VIOLAY","214203341","4191"
"Auvergne-Rhône-Alpes","42","Loire","42316","UNIEUX","1","69071","Rénovation énergétique des bâtiments publics locaux","11660318","Rénovation thermique de la mairie d'Unieux","UNIEUX","214203168","205871"
"Auvergne-Rhône-Alpes","42","Loire","42328","VERRIERES EN FOREZ","1","69071","Rénovation énergétique des bâtiments publics locaux","11659215","Rénovation énergétique-sécurité et accessibilité complète de l'ancien presbytère, réhabilité en école","VERRIERES-EN-FOREZ","214203283","20437"
"Auvergne-Rhône-Alpes","42","Loire","42141","MARS","1","69071","Rénovation énergétique des bâtiments publics locaux","11625478","Rénovation énergétique salle des sports","MARS","214201410","26983"
"Auvergne-Rhône-Alpes","42","Loire","42235","SAINT HILAIRE CUSSON LA VALMITTE","1","69071","Rénovation énergétique des bâtiments publics locaux","11342383","Rénovation d'une ancienne maison de bourg","SAINT-HILAIRE-CUSSON-LA-VALMITTE","214202350","42168"
"Auvergne-Rhône-Alpes","42","Loire","42246","SAINT JULIEN MOLIN MOLETTE","1","69071","Rénovation énergétique des bâtiments publics locaux","12448354","Rénovation énergétique de la future maison de santé","SAINT-JULIEN-MOLIN-MOLETTE","214202467","75173"
"Auvergne-Rhône-Alpes","42","Loire","42165","PANISSIERES","1","69071","Rénovation énergétique des bâtiments publics locaux","12454064","Rénovation et réhabilitation de l'ancienne manufacture de tissage Loire-Piquet en équipement culturel","PANISSIERES","214201659","229116"
"Auvergne-Rhône-Alpes","42","Loire","42225","GENILAC","1","69071","Rénovation énergétique des bâtiments publics locaux","11849277","Rénovation énergétique du pôle familles des Bourdonnes","GENILAC","214202251","166527"
"Auvergne-Rhône-Alpes","42","Loire","42175","POUILLY LES FEURS","1","69071","Rénovation énergétique des bâtiments publics locaux","11590173","Réhabilitation d'un bâtiment communal pour création d'une résidence séniors","POUILLY-LES-FEURS","214201758","58693"
"Auvergne-Rhône-Alpes","42","Loire","42168","PELUSSIN","1","69071","Rénovation énergétique des bâtiments publics locaux","11565341","Rénovation de la piscine intercommunale à Pélussin","CC DU PILAT RHODANIEN","244200895","265356"
"Auvergne-Rhône-Alpes","42","Loire","42260","SAINT MARTIN LA SAUVETE","1","69071","Rénovation énergétique des bâtiments publics locaux","11358386","Réhabilitation maison Montmerle","SAINT-MARTIN-LA-SAUVETE","214202608","24328"
"Auvergne-Rhône-Alpes","42","Loire","42059","CHAZELLES SUR LYON","1","69071","Rénovation énergétique des bâtiments publics locaux","11358598","Réhabilitation de la mairie","CHAZELLES-SUR-LYON","214200594","738662"
"Auvergne-Rhône-Alpes","42","Loire","42009","ARTHUN","1","69071","Rénovation énergétique des bâtiments publics locaux","11359436","Chauffage centralisé entre le bâtiment mairie-école-cantine et le bâtiment salle des fêtes par géothermie profonde","ARTHUN","214200099","75250"
"Auvergne-Rhône-Alpes","42","Loire","42316","UNIEUX","1","69071","Rénovation énergétique des bâtiments publics locaux","11553429","Rénovation thermique de l'école élémentaire du Vigneron et installation de panneaux photovoltaïques à autoconsommation mutualisée","UNIEUX","214203168","76824"
"Auvergne-Rhône-Alpes","42","Loire","42034","CERVIERES","1","69071","Rénovation énergétique des bâtiments publics locaux","13817916","Redéploiement de l’atelier-musée de la broderie au fil d’or à Cervières : L’Orée - Rénovation de la colonie","CA LOIRE FOREZ AGGLOMERATION","200065886","88413"
"Auvergne-Rhône-Alpes","42","Loire","42129","MACLAS","1","69071","Rénovation énergétique des bâtiments publics locaux","11536052","Rénovation énergétique de la maison des associations","MACLAS","214201295","84929"
"Auvergne-Rhône-Alpes","42","Loire","42046","CHAMPDIEU","1","69071","Rénovation énergétique des bâtiments publics locaux","11534243","Amélioration des performances énergétiques de l'école maternelle et de la salle du Prieuré","CHAMPDIEU","214200461","45239"
"Auvergne-Rhône-Alpes","42","Loire","42332","VILLEREST","1","69071","Rénovation énergétique des bâtiments publics locaux","11365920","Réhabilitation de la mairie","VILLEREST","214203325","103892"
"Auvergne-Rhône-Alpes","42","Loire","42187","ROANNE","1","69071","Rénovation énergétique des bâtiments publics locaux","11981333","Rénovation des installations thermiques 31-33 rue Raffin à Roanne","DEP LOIRE","224200014","319329"
"Auvergne-Rhône-Alpes","42","Loire","42207","SAINT CHAMOND","1","69071","Rénovation énergétique des bâtiments publics locaux","11521358","Rénovation énergétique de l'école du Chatelard","SAINT-CHAMOND","214202079","318356"
"Auvergne-Rhône-Alpes","42","Loire","42147","MONTBRISON","1","69071","Rénovation énergétique des bâtiments publics locaux","11520410","Réhabilitation énergétique du théâtre des Pénitents","MONTBRISON","214201477","163724"
"Auvergne-Rhône-Alpes","42","Loire","42159","NOIRETABLE","1","69071","Rénovation énergétique des bâtiments publics locaux","11380306","Rénovation énergétique de la salle des fêtes","NOIRETABLE","214201592","90730"
"Auvergne-Rhône-Alpes","42","Loire","42334","VIOLAY","1","69071","Rénovation énergétique des bâtiments publics locaux","12918131","Travaux d'isolation extérieure de l'école publique","VIOLAY","214203341","57488"
"Auvergne-Rhône-Alpes","42","Loire","42191","ROISEY","1","69071","Rénovation énergétique des bâtiments publics locaux","11490562","Réhabilitation énergétique de l'appartement du Prieuré de Roisey","ROISEY","214201915","2804"
"Auvergne-Rhône-Alpes","42","Loire","42328","VERRIERES EN FOREZ","1","69071","Rénovation énergétique des bâtiments publics locaux","11490121","Remplacement chauffage fioul - bâtiment de logements communaux et salle des fêtes du Fournil","VERRIERES-EN-FOREZ","214203283","7263"
"Auvergne-Rhône-Alpes","42","Loire","42092","ETRAT","1","69071","Rénovation énergétique des bâtiments publics locaux","12928722","Rénovation énergétique de l'espace Gabriel Rouchon","L ETRAT","214200925","397794"
"Auvergne-Rhône-Alpes","42","Loire","42328","VERRIERES EN FOREZ","1","69071","Rénovation énergétique des bâtiments publics locaux","11488983","Remplacement chaudière gaz par bois - maison louée à usage de logement Le Champet","VERRIERES-EN-FOREZ","214203283","4622"
"Auvergne-Rhône-Alpes","42","Loire","42030","BUSSY ALBIEUX","1","69071","Rénovation énergétique des bâtiments publics locaux","11384226","Réhabilitation d'un local boule/ local jeune","BUSSY-ALBIEUX","214200305","29585"
"Auvergne-Rhône-Alpes","42","Loire","42172","PLANFOY","1","69071","Rénovation énergétique des bâtiments publics locaux","11390808","Réhabiliation énergétique école Charles Exbrayat","PLANFOY","214201725","15862"
"Auvergne-Rhône-Alpes","42","Loire","42052","CHARLIEU","1","69071","Rénovation énergétique des bâtiments publics locaux","11445997","Rénovation énergétique de l'hôtel de ville de Charlieu","CHARLIEU","214200529","114913"
"Auvergne-Rhône-Alpes","42","Loire","42283","SAINT ROMAIN EN JAREZ","1","69071","Rénovation énergétique des bâtiments publics locaux","11404383","Rénovation thermique salle Henri Poncet et extension","SAINT-ROMAIN-EN-JAREZ","214202830","527681"
"Auvergne-Rhône-Alpes","42","Loire","42056","CHAVANAY","1","69071","Rénovation énergétique des bâtiments publics locaux","11433569","Réhabilitation de la mairie","CHAVANAY","214200560","40846"
"Auvergne-Rhône-Alpes","42","Loire","42330","VILLARS","1","69071","Rénovation énergétique des bâtiments publics locaux","13454889","Rénovation du gymnase Bernichon","VILLARS (42)","214203309","663040"
"Auvergne-Rhône-Alpes","42","Loire","42218","SAINT ETIENNE","1","69071","Rénovation énergétique des bâtiments publics locaux","11909876","Réhabilitation 4 rue des 3 meules à Saint-Etienne","DEP LOIRE","224200014","1162491"
"Auvergne-Rhône-Alpes","42","Loire","42049","CHANGY","1","69071","Rénovation énergétique des bâtiments publics locaux","13255328","Réhabilitation d'une salle polyvalente foyer rural","CHANGY","214200495","46900"
"Auvergne-Rhône-Alpes","42","Loire","42301","SOLEYMIEUX","1","69071","Rénovation énergétique des bâtiments publics locaux","11411837","Rénovation salle des fêtes, salle d'activité et bibliothèque","SOLEYMIEUX","214203010","144109"
"Auvergne-Rhône-Alpes","42","Loire","42147","MONTBRISON","1","69281","Soutien au tri à la source et à la valorisation des biodéchets","12502447","Mise en œuvre d’une collecte de biodéchets","CA LOIRE FOREZ AGGLOMERATION","200065886","179181"
"Auvergne-Rhône-Alpes","42","Loire","42218","SAINT ETIENNE","1","69281","Soutien au tri à la source et à la valorisation des biodéchets","11880044","Déploiement de la collecte séparée des déchets alimentaires","MET SAINT-ETIENNE METROPOLE","244200770","2217015"
"Auvergne-Rhône-Alpes","42","Loire","42230","SAINT GERMAIN LAVAL","1","69281","Soutien au tri à la source et à la valorisation des biodéchets","11997536","Mise en place de la gestion de proximité des biodéchets et soutien d'un chargé de mission","CCVAI - COMMUNAUTE DE COMMUNES VALS D'AIX-ET-ISABLE","244200614","73611"
"Auvergne-Rhône-Alpes","42","Loire","42248","SAINT JUST EN CHEVALET","1","69281","Soutien au tri à la source et à la valorisation des biodéchets","11922906","Déploiement du tri à la source des biodéchets","COMMUNAUTE DE COMMUNES DU PAYS D'URFE","244200820","57916"
"Auvergne-Rhône-Alpes","43","Haute-Loire","43040","BRIOUDE","3","69282","Accompagnement de la stratégie nationale biodiversité 2030","12976860","Colloque international ""Des saumons et des hommes"" - 3ème édition","SOS LOIRE VIVANTE","379320971","10500.21"
"Auvergne-Rhône-Alpes","43","Haute-Loire","43212","SAINT PAL DE CHALENCON","3","69278","Développement du covoiturage","11439820","Aménagement d'une aire de covoiturage à Lichemiaille - St Pal de Mons","CC MARCHES DU VELAY-ROCHEBARON","200073427","12000"
"Auvergne-Rhône-Alpes","43","Haute-Loire","43224","SAINTE SIGOLENE","2","70885","Ingénierie","14263032","Projet d'aménagement urbains du centre-bourg","SAINTE-SIGOLENE","214302242","20288"
"Auvergne-Rhône-Alpes","43","Haute-Loire","43189","SAINT GEORGES LAGRICOL","2","70885","Ingénierie","13601430","Etude thermique dans le cadre du projet de rénovation énergétique du bâtiment de la Poste","SAINT-GEORGES-LAGRICOL","214301897","640"
"Auvergne-Rhône-Alpes","43","Haute-Loire","43008","ARLEMPDES","2","70885","Ingénierie","12329719","Etude thermique pour la rénovation énergétique des bâtiments communaux","ARLEMPDES","214300089","6552"
"Auvergne-Rhône-Alpes","43","Haute-Loire","43205","SAINT JUST MALMONT","2","70885","Ingénierie","12407658","Maîtrise d’œuvre rénovation thermique et mise aux normes de la mairie","SAINT-JUST-MALMONT","214302051","90675"
"Auvergne-Rhône-Alpes","43","Haute-Loire","43115","LAUSSONNE","2","70885","Ingénierie","13531375","Mission maîtrise d'oeuvre pour l'aménagement du centre bourg","LAUSSONNE","214301152","88241"
"Auvergne-Rhône-Alpes","43","Haute-Loire",NULL,NULL,"2","70885","Ingénierie","14514832","Etude pour l'amélioration thermique et de la sécurisation des Archives Départementales","DEP HAUTE-LOIRE","224300012","125600"
"Auvergne-Rhône-Alpes","43","Haute-Loire","43216","SAINT PAULIEN","2","70885","Ingénierie","13751915","Audit énergétique rénovation énergétique de 11 logements communaux","SAINT-PAULIEN","214302168","3440"
"Auvergne-Rhône-Alpes","43","Haute-Loire",NULL,NULL,"2","70885","Ingénierie","11757851","Analyse du risque feu de forêt en Haute-Loire : ingénierie et financement du contrat d'apprentissage de l'étudiant dédié au suivi de l'étude","SDIS HAUTE-LOIRE","284300019","83610"
"Auvergne-Rhône-Alpes","43","Haute-Loire","43137","MONISTROL SUR LOIRE","2","70885","Ingénierie","14179194","Etude thermique de bâtiments communaux","MONISTROL-SUR-LOIRE","214301376","5488"
